"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31593";"ITABAIANINHA";"30";"3";"Governador";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682051";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"8";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31119";"BARRA DOS COQUEIROS";"2";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"1672";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31038";"AQUIDABÃ";"3";"5";"Senador";"Coligação";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682606";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP";"N";"0";"0";"0";"5077";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31879";"NEÓPOLIS";"15";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"4522";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31470";"GENERAL MAYNARD";"14";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"1071";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31453";"FREI PAULO";"24";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"4475";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31011";"AMPARO DE SÃO FRANCISCO";"19";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31712";"LARANJEIRAS";"13";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31739";"MACAMBIRA";"24";"5";"Senador";"Coligação";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682606";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP";"N";"0";"0";"0";"1978";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32174";"RIACHUELO";"13";"7";"Deputado Estadual";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683191";"PARTIDO ISOLADO";"DC";"N";"2";"0";"2";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31194";"CAMPO DO BRITO";"24";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685040";"PARTIDO ISOLADO";"PL";"N";"213";"0";"213";"2060";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31097";"AREIA BRANCA";"13";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"59";"0";"59";"1030";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31496";"GARARU";"8";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682648";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"56";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32336";"SÃO CRISTÓVÃO";"21";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"32";"0";"32";"847";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31992";"PEDRA MOLE";"29";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32018";"PEDRINHAS";"4";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684489";"PARTIDO ISOLADO";"PMN";"N";"2";"0";"2";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31330";"CRISTINÁPOLIS";"30";"7";"Deputado Estadual";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681164";"PARTIDO ISOLADO";"PODE";"N";"34";"0";"34";"152";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31739";"MACAMBIRA";"24";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683816";"PARTIDO ISOLADO";"PSB";"N";"18";"0";"18";"14";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31330";"CRISTINÁPOLIS";"30";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"88";"0";"88";"3348";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"1";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"285";"0";"285";"10007";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31011";"AMPARO DE SÃO FRANCISCO";"19";"3";"Governador";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682051";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31755";"MALHADA DOS BOIS";"5";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"12";"0";"12";"588";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31879";"NEÓPOLIS";"15";"7";"Deputado Estadual";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"72";"0";"72";"300";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31798";"MARUIM";"14";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"4";"0";"4";"324";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31275";"CARIRA";"29";"6";"Deputado Federal";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682530";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31895";"NOSSA SENHORA DA GLÓRIA";"17";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"11341";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31810";"MOITA BONITA";"26";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"0";"0";"0";"32";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32239";"SALGADO";"31";"5";"Senador";"Coligação";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682606";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP";"N";"0";"0";"0";"2277";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31615";"ITABI";"8";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32174";"RIACHUELO";"13";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"12";"0";"12";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31690";"LAGARTO";"12";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"3";"0";"3";"12";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31313";"CEDRO DE SÃO JOÃO";"3";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32310";"SANTO AMARO DAS BROTAS";"11";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682059";"PARTIDO ISOLADO";"UP";"N";"1";"0";"1";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32433";"SIRIRI";"5";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"1782";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31895";"NOSSA SENHORA DA GLÓRIA";"17";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685040";"PARTIDO ISOLADO";"PL";"N";"157";"0";"157";"462";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31976";"PACATUBA";"15";"7";"Deputado Estadual";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684496";"PARTIDO ISOLADO";"PMN";"N";"1";"0";"1";"47";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32050";"PIRAMBU";"11";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"46";"0";"46";"1376";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31011";"AMPARO DE SÃO FRANCISCO";"19";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"2";"0";"2";"48";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32379";"SÃO FRANCISCO";"19";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"13";"0";"13";"205";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31470";"GENERAL MAYNARD";"14";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682639";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32417";"SIMÃO DIAS";"22";"7";"Deputado Estadual";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685045";"PARTIDO ISOLADO";"PATRIOTA";"N";"21";"0";"21";"1967";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32492";"TOMAR DO GERU";"30";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"27";"0";"27";"562";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31593";"ITABAIANINHA";"30";"6";"Deputado Federal";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683845";"PARTIDO ISOLADO";"PDT";"N";"71";"0";"71";"86";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"2";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"66591";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"3";"Governador";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682576";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"7";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31895";"NOSSA SENHORA DA GLÓRIA";"17";"5";"Senador";"Coligação";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681079";"ESPERANÇA NA MUDANÇA";"PODE / (PSDB/CIDADANIA)";"N";"0";"0";"0";"1794";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32115";"PORTO DA FOLHA";"18";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"17";"0";"17";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31976";"PACATUBA";"15";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685121";"PARTIDO ISOLADO";"PATRIOTA";"N";"3";"0";"3";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32174";"RIACHUELO";"13";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"8";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31771";"MALHADOR";"26";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"1369";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31712";"LARANJEIRAS";"13";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683113";"PARTIDO ISOLADO";"MDB";"N";"7";"0";"7";"23";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31690";"LAGARTO";"12";"7";"Deputado Estadual";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"475";"0";"475";"1150";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31291";"CARMÓPOLIS";"14";"7";"Deputado Estadual";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684524";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31674";"JAPOATÃ";"19";"6";"Deputado Federal";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685077";"PARTIDO ISOLADO";"PL";"N";"19";"0";"19";"271";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31119";"BARRA DOS COQUEIROS";"2";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"40";"0";"40";"12";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31437";"FEIRA NOVA";"16";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"822";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32115";"PORTO DA FOLHA";"18";"3";"Governador";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684470";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"27";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"13";"0";"13";"213";"0";"0"
